Parameter Sets,Stats,Variance Ratio,SVM (rbf) Accuracy,SVM (linear) Accuracy,Random Forest Accuracy,Logistic Regression Accuracy,MLP Accuracy,Random Classifier Accuracy
"[{'sigma_u': 18.0, 'sigma_b': 0.03664603685864227, 'rho': 3615.1617171014195, 'd': 0.7345121108665139, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.762290076335878, 'Stressed Variance': 1748.5950970456265, 'Stressed Steady State Time': 13.614479396674433}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",1.6099999999999994,0.5875,0.5875,0.6125,0.6125,0.625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03641918986796771, 'rho': 3637.64363022174, 'd': 0.734514055396207, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 10.192824427480916, 'Stressed Variance': 1997.002513396655, 'Stressed Steady State Time': 13.614443354124603}, {'Normal Mean': 9.877007575757576, 'Normal Variance': 1167.7739258938818, 'Normal Steady State Time': 12.775248871259532})",1.6199999999999992,0.675,0.575,0.675,0.5375,0.5625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03641918986796771, 'rho': 3637.64363022174, 'd': 0.734514055396207, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.611793893129772, 'Stressed Variance': 1862.5988761712608, 'Stressed Steady State Time': 13.614443354124603}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",1.6199999999999992,0.625,0.5,0.6375,0.525,0.575,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03641918986796771, 'rho': 3637.64363022174, 'd': 0.734514055396207, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.611793893129772, 'Stressed Variance': 1862.5988761712608, 'Stressed Steady State Time': 13.614443354124603}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",1.6199999999999992,0.625,0.5,0.6375,0.525,0.575,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03641918986796771, 'rho': 3637.64363022174, 'd': 0.734514055396207, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.611793893129772, 'Stressed Variance': 1862.5988761712608, 'Stressed Steady State Time': 13.614443354124603}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",1.6199999999999992,0.625,0.5,0.6375,0.525,0.575,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03641918986796771, 'rho': 3637.64363022174, 'd': 0.734514055396207, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.611793893129772, 'Stressed Variance': 1862.5988761712608, 'Stressed Steady State Time': 13.614443354124603}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",1.6199999999999992,0.625,0.5,0.6375,0.525,0.575,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03641918986796771, 'rho': 3637.64363022174, 'd': 0.734514055396207, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.611793893129772, 'Stressed Variance': 1862.5988761712608, 'Stressed Steady State Time': 13.614443354124603}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",1.6199999999999992,0.625,0.5,0.6375,0.525,0.575,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03641918986796771, 'rho': 3637.64363022174, 'd': 0.734514055396207, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.611793893129772, 'Stressed Variance': 1862.5988761712608, 'Stressed Steady State Time': 13.614443354124603}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",1.6199999999999992,0.625,0.5,0.6375,0.525,0.575,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03641918986796771, 'rho': 3637.64363022174, 'd': 0.734514055396207, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.611793893129772, 'Stressed Variance': 1862.5988761712608, 'Stressed Steady State Time': 13.614443354124603}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",1.6199999999999992,0.625,0.5,0.6375,0.525,0.575,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03641918986796771, 'rho': 3637.64363022174, 'd': 0.734514055396207, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.611793893129772, 'Stressed Variance': 1862.5988761712608, 'Stressed Steady State Time': 13.614443354124603}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",1.6199999999999992,0.625,0.5,0.6375,0.525,0.575,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03641918986796771, 'rho': 3637.64363022174, 'd': 0.734514055396207, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.611793893129772, 'Stressed Variance': 1862.5988761712608, 'Stressed Steady State Time': 13.614443354124603}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",1.6199999999999992,0.625,0.5,0.6375,0.525,0.575,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03619513408149768, 'rho': 3660.1255417791267, 'd': 0.7345159761039876, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 10.684236641221373, 'Stressed Variance': 1991.796667547054, 'Stressed Steady State Time': 13.61440775330974}, {'Normal Mean': 9.877007575757576, 'Normal Variance': 1167.7739258938818, 'Normal Steady State Time': 12.775248871259532})",1.6299999999999992,0.625,0.5,0.5375,0.4625,0.5,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03619513408149768, 'rho': 3660.1255417791267, 'd': 0.7345159761039876, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 10.464351145038169, 'Stressed Variance': 1920.1284238156284, 'Stressed Steady State Time': 13.61440775330974}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",1.6299999999999992,0.6125,0.4375,0.5625,0.4625,0.5,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03619513408149768, 'rho': 3660.1255417791267, 'd': 0.7345159761039876, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 10.464351145038169, 'Stressed Variance': 1920.1284238156284, 'Stressed Steady State Time': 13.61440775330974}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",1.6299999999999992,0.6125,0.4375,0.5625,0.4625,0.5,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03619513408149768, 'rho': 3660.1255417791267, 'd': 0.7345159761039876, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 10.464351145038169, 'Stressed Variance': 1920.1284238156284, 'Stressed Steady State Time': 13.61440775330974}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",1.6299999999999992,0.6125,0.4375,0.5625,0.4625,0.5,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03619513408149768, 'rho': 3660.1255417791267, 'd': 0.7345159761039876, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 10.464351145038169, 'Stressed Variance': 1920.1284238156284, 'Stressed Steady State Time': 13.61440775330974}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",1.6299999999999992,0.6125,0.4375,0.5625,0.4625,0.5,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03619513408149768, 'rho': 3660.1255417791267, 'd': 0.7345159761039876, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 10.464351145038169, 'Stressed Variance': 1920.1284238156284, 'Stressed Steady State Time': 13.61440775330974}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",1.6299999999999992,0.6125,0.4375,0.5625,0.4625,0.5,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03619513408149768, 'rho': 3660.1255417791267, 'd': 0.7345159761039876, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 10.464351145038169, 'Stressed Variance': 1920.1284238156284, 'Stressed Steady State Time': 13.61440775330974}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",1.6299999999999992,0.6125,0.4375,0.5625,0.4625,0.5,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03619513408149768, 'rho': 3660.1255417791267, 'd': 0.7345159761039876, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 10.464351145038169, 'Stressed Variance': 1920.1284238156284, 'Stressed Steady State Time': 13.61440775330974}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",1.6299999999999992,0.6125,0.4375,0.5625,0.4625,0.5,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03619513408149768, 'rho': 3660.1255417791267, 'd': 0.7345159761039876, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 10.464351145038169, 'Stressed Variance': 1920.1284238156284, 'Stressed Steady State Time': 13.61440775330974}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",1.6299999999999992,0.6125,0.4375,0.5625,0.4625,0.5,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03619513408149768, 'rho': 3660.1255417791267, 'd': 0.7345159761039876, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 10.464351145038169, 'Stressed Variance': 1920.1284238156284, 'Stressed Steady State Time': 13.61440775330974}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",1.6299999999999992,0.6125,0.4375,0.5625,0.4625,0.5,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03597381829839905, 'rho': 3682.607451971212, 'd': 0.7345178734251052, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.33824427480916, 'Stressed Variance': 1685.7857434823147, 'Stressed Steady State Time': 13.614372586155516}, {'Normal Mean': 9.877007575757576, 'Normal Variance': 1167.7739258938818, 'Normal Steady State Time': 12.775248871259532})",1.6399999999999992,0.675,0.5375,0.7,0.575,0.5625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03597381829839905, 'rho': 3682.607451971212, 'd': 0.7345178734251052, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.419580152671756, 'Stressed Variance': 1686.2464334115143, 'Stressed Steady State Time': 13.614372586155516}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",1.6399999999999992,0.625,0.55,0.675,0.55,0.625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03597381829839905, 'rho': 3682.607451971212, 'd': 0.7345178734251052, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.419580152671756, 'Stressed Variance': 1686.2464334115143, 'Stressed Steady State Time': 13.614372586155516}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",1.6399999999999992,0.625,0.55,0.675,0.55,0.625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03597381829839905, 'rho': 3682.607451971212, 'd': 0.7345178734251052, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.419580152671756, 'Stressed Variance': 1686.2464334115143, 'Stressed Steady State Time': 13.614372586155516}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",1.6399999999999992,0.625,0.55,0.675,0.55,0.625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03597381829839905, 'rho': 3682.607451971212, 'd': 0.7345178734251052, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.419580152671756, 'Stressed Variance': 1686.2464334115143, 'Stressed Steady State Time': 13.614372586155516}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",1.6399999999999992,0.625,0.55,0.675,0.55,0.625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03597381829839905, 'rho': 3682.607451971212, 'd': 0.7345178734251052, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.419580152671756, 'Stressed Variance': 1686.2464334115143, 'Stressed Steady State Time': 13.614372586155516}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",1.6399999999999992,0.625,0.55,0.675,0.55,0.625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03597381829839905, 'rho': 3682.607451971212, 'd': 0.7345178734251052, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.419580152671756, 'Stressed Variance': 1686.2464334115143, 'Stressed Steady State Time': 13.614372586155516}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",1.6399999999999992,0.625,0.55,0.675,0.55,0.625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03597381829839905, 'rho': 3682.607451971212, 'd': 0.7345178734251052, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.419580152671756, 'Stressed Variance': 1686.2464334115143, 'Stressed Steady State Time': 13.614372586155516}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",1.6399999999999992,0.625,0.55,0.675,0.55,0.625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03597381829839905, 'rho': 3682.607451971212, 'd': 0.7345178734251052, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.419580152671756, 'Stressed Variance': 1686.2464334115143, 'Stressed Steady State Time': 13.614372586155516}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",1.6399999999999992,0.625,0.55,0.675,0.55,0.625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03597381829839905, 'rho': 3682.607451971212, 'd': 0.7345178734251052, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.419580152671756, 'Stressed Variance': 1686.2464334115143, 'Stressed Steady State Time': 13.614372586155516}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",1.6399999999999992,0.625,0.55,0.675,0.55,0.625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03575519256177465, 'rho': 3705.0893607259472, 'd': 0.7345197477839688, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.690954198473282, 'Stressed Variance': 1835.0219334406506, 'Stressed Steady State Time': 13.614337844788786}, {'Normal Mean': 9.877007575757576, 'Normal Variance': 1167.7739258938818, 'Normal Steady State Time': 12.775248871259532})",1.6499999999999992,0.675,0.5375,0.6125,0.5375,0.5375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03575519256177465, 'rho': 3705.0893607259472, 'd': 0.7345197477839688, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 10.292557251908397, 'Stressed Variance': 2004.8846774299286, 'Stressed Steady State Time': 13.614337844788786}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",1.6499999999999992,0.6375,0.5,0.7,0.5125,0.525,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03575519256177465, 'rho': 3705.0893607259472, 'd': 0.7345197477839688, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 10.292557251908397, 'Stressed Variance': 2004.8846774299286, 'Stressed Steady State Time': 13.614337844788786}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",1.6499999999999992,0.6375,0.5,0.7,0.5125,0.525,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03575519256177465, 'rho': 3705.0893607259472, 'd': 0.7345197477839688, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 10.292557251908397, 'Stressed Variance': 2004.8846774299286, 'Stressed Steady State Time': 13.614337844788786}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",1.6499999999999992,0.6375,0.5,0.7,0.5125,0.525,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03575519256177465, 'rho': 3705.0893607259472, 'd': 0.7345197477839688, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 10.292557251908397, 'Stressed Variance': 2004.8846774299286, 'Stressed Steady State Time': 13.614337844788786}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",1.6499999999999992,0.6375,0.5,0.7,0.5125,0.525,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03575519256177465, 'rho': 3705.0893607259472, 'd': 0.7345197477839688, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 10.292557251908397, 'Stressed Variance': 2004.8846774299286, 'Stressed Steady State Time': 13.614337844788786}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",1.6499999999999992,0.6375,0.5,0.7,0.5125,0.525,0.45
