class_name,label,split,tf,condition,x,y,representation,method
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-26.97473512416573,1.8036600764034583,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-23.727807330210627,-0.1735922581367578,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-20.86228428267663,-0.9025240883302312,Raw traces,PCA
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-25.959771767753846,-0.9881288521158824,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,18.808989899515886,-1.5570918734270844,Raw traces,PCA
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),7.5842070098200525,3.676168874028844,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-22.89168860815827,-1.9584108426046345,Raw traces,PCA
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-25.818968857540423,-0.668456761034748,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,10.371807356090256,1.7843461119322463,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-17.61131794814379,-1.1931071290113855,Raw traces,PCA
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-15.45739630331526,1.525329338791193,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,5.575490180706001,0.0405327593215791,Raw traces,PCA
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-21.522182118086032,2.1179097285157504,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,24.39637414920818,-8.614698827716053,Raw traces,PCA
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-25.043947717799245,0.3547634940207122,Raw traces,PCA
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),7.814613072983069,0.5663805731422316,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,3.4876018141790786,-3.0448768782261646,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-26.69156081518205,-1.9289011546589259,Raw traces,PCA
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-26.65129307550932,-1.7155480489995416,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-22.794196784820496,-0.9213108035034615,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-20.83863398802059,0.0737945032150719,Raw traces,PCA
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-11.74386521277073,6.443591221813879,Raw traces,PCA
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-15.903142135763513,3.7793713854842754,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,20.68370270658038,-1.6219653979230897,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,35.41458011530117,19.767581778916306,Raw traces,PCA
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-4.614937325266815,5.191832939462986,Raw traces,PCA
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),20.192485808044392,-0.395731879875214,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-21.589918184809843,-0.36242373348402207,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-16.4662395237127,-0.173161984710514,Raw traces,PCA
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),5.66454697582004,-1.4424346223273796,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),0.7070409150323314,-11.805437739683368,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-21.038769494766623,2.5981134886539268,Raw traces,PCA
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-1.3486399189042304,5.699444076786035,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,30.75438390332111,5.168197714718882,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-23.93325879096902,-1.2071213542314494,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,32.402999775483956,0.42021417492391305,Raw traces,PCA
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),28.31106941025193,-5.080359980818227,Raw traces,PCA
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-20.979960695562184,-1.1842281485790627,Raw traces,PCA
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-17.68273458683883,2.541655038636306,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,0.006470376921066473,0.500825488586373,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,23.06293660627588,2.0466714114060873,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-24.64756232418994,-1.3518713497689934,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,13.943146206091345,-3.7215189250382728,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,35.2334672495895,6.3458570312476175,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,28.8389866878279,-7.446316866423797,Raw traces,PCA
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),9.145924626317852,-5.03787063722402,Raw traces,PCA
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),25.267158562684678,0.670122003222929,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-21.6258025721895,0.18944690499043107,Raw traces,PCA
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-23.80379471332276,1.8062517583041662,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,18.51647423118119,0.3912483873154277,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-22.745552976930654,-1.4835507785287565,Raw traces,PCA
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-11.925028152689283,4.0579041980897195,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-24.704144211302363,-3.3182715827358282,Raw traces,PCA
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-26.155687879304416,-1.5594063506104996,Raw traces,PCA
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),23.726503434736895,-5.432838136548792,Raw traces,PCA
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-15.11872327133531,2.243719300828607,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,5.35884294889864,-0.3632761452571972,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,4.7334213455537375,-2.962685299194752,Raw traces,PCA
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-21.828190013200487,-2.1933366888645693,Raw traces,PCA
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,2.535345595880896,14.909753623032014,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,17.454038791693982,4.4020193831148315,Raw traces,PCA
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-26.57726936669179,-0.6901931454724256,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-8.822746074938532,11.75208030077333,Raw traces,PCA
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-16.404687835211753,-1.5855729927469948,Raw traces,PCA
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),23.306310466788908,10.43334377624956,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,36.52555410969693,9.951282464563636,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,5.57834611723323,-2.5251162180492726,Raw traces,PCA
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-25.64666731259078,-4.989370499409804,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,43.52400860853544,-3.9016041282658858,Raw traces,PCA
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),30.22345065893561,1.1249588895167797,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,8.724686495574334,3.537639323269428,Raw traces,PCA
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-7.666370846019848,1.542606492488013,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-23.118339453434817,-1.0018686371836156,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,19.566967745622172,-2.1797694956751696,Raw traces,PCA
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-27.87374440612803,1.197026026699036,Raw traces,PCA
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-4.6198277040013425,11.46231946674,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,5.035350645952529,-1.4604227877877247,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,2.297173336679565,0.10910198883598995,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,11.621616002294699,-1.1171256529231275,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,6.740260152097961,1.9257362628536443,Raw traces,PCA
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-1.7954837934733887,6.3574666673773095,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-25.997201345449678,-0.07699836705321642,Raw traces,PCA
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),24.42247367412808,-2.600136828384333,Raw traces,PCA
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-6.32714855902518,2.9840470803755883,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,33.98068633379433,-5.821495239062968,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,40.26957065735674,2.2204157939230864,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-20.118223876222206,-2.325953959205307,Raw traces,PCA
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),23.465086405562747,4.37545398543171,Raw traces,PCA
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),28.405295277077272,-2.1060999949956587,Raw traces,PCA
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-6.664797715786823,4.824525972705557,Raw traces,PCA
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-29.822425735917076,-1.9014292791566183,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-24.351883074591164,-1.0473156310527523,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,31.78947509666236,2.2942017479006007,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,34.04745290039722,6.923157650694613,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-25.01455261518085,-1.2208769258905368,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,21.398171967464503,-2.5783165370105254,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,8.913713495974081,-1.4519962604695775,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,29.593697488626983,0.8510670995138914,Raw traces,PCA
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-32.55549719371823,-1.6336121010918423,Raw traces,PCA
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-19.012583632642563,0.9083895960103326,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,29.55357381553866,3.5835409882444615,Raw traces,PCA
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-27.3520119269167,-0.6461044680750957,Raw traces,PCA
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-27.959587686020072,-0.958091472809153,Raw traces,PCA
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),21.107825756942468,-4.212679985405655,Raw traces,PCA
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-23.91795923669227,1.4899788759576447,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,9.82578003195469,-3.3442749894341057,Raw traces,PCA
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-19.015625415653794,3.8861752332664046,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,34.1276083867022,1.6383767480210782,Raw traces,PCA
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-12.13619937441258,6.199077750306187,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,26.106835952410368,-0.8271265871485368,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,10.940566806196834,-2.3567901703868595,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,3.9345732150462838,-3.006012832415621,Raw traces,PCA
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-26.57755490305206,-0.35788301790118565,Raw traces,PCA
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-12.801992609112895,3.3917812344685188,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,13.711637821796025,0.45092092035701126,Raw traces,PCA
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-14.427797303275728,1.7579013440951041,Raw traces,PCA
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-13.694933626870045,2.2877221697845393,Raw traces,PCA
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),19.99154006315433,-3.163936016076257,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-9.536953309680301,9.59785834831068,Raw traces,PCA
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-22.373986594632807,2.7772833912164576,Raw traces,PCA
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),23.463602411746145,-4.354783907991158,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,7.566016568653457,-1.4772063978302967,Raw traces,PCA
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-25.439554301040285,-1.3455090152592803,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-23.83874675803031,-1.8573549119881863,Raw traces,PCA
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-13.813258509493787,3.630266347128377,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-21.755790220704746,0.05631309040855743,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-23.98088096035994,-3.0283995784316815,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-17.57978242355221,-0.37684598331668234,Raw traces,PCA
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),5.0164859867132385,-9.404944064868632,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-23.742000767758118,-1.3086727267186014,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,18.249521137709642,-5.915626180138855,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,40.23137788728744,-0.2752335683335222,Raw traces,PCA
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),19.48649489013956,0.9734550587339191,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,23.9697919405049,1.458085270717014,Raw traces,PCA
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-1.1599716689784165,4.044839054888395,Raw traces,PCA
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-0.11612985682442442,5.610813865855945,Raw traces,PCA
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),15.836672122879193,2.30488718338933,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,1.0914923426356253,8.569159557393583,Raw traces,PCA
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-25.58799222682577,-0.9211329762955475,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-25.835127372333332,-1.572572661353706,Raw traces,PCA
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),29.04734363778077,2.123205411780542,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,31.06078852388833,1.3611482647676474,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-24.934707495375015,-1.7834301640439711,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,6.935427921868282,-1.681288845979214,Raw traces,PCA
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),21.229638496820318,-3.4226632697545782,Raw traces,PCA
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),16.192025378115346,-5.356330328632385,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,29.148346136387065,0.7865325710000942,Raw traces,PCA
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-16.54724127912553,3.239357829708158,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,32.49105930700249,0.5653599179252656,Raw traces,PCA
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-13.346844567200995,5.345561341773099,Raw traces,PCA
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),33.52426483923744,0.031847207995043536,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,45.913809895742766,0.23070753435192193,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,0.11009801506328687,1.699493184866483,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,2.1255037115795994,0.22826453532646263,Raw traces,PCA
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-27.741396563195433,-1.8770913332168029,Raw traces,PCA
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-12.773434870134942,2.3710788904229623,Raw traces,PCA
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),4.676380420650034,-1.462743310445822,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,35.741821063765464,2.2360031956574176,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,36.20278827585288,-4.740272655189194,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,22.752035900087073,1.6563931734778063,Raw traces,PCA
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-26.80645766539547,-1.0355240314663752,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,test,Nrg1,2% glucose (mock/steady),-24.9434369742712,-1.1987416798421684,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,test,Rtg1,0.1% glucose,15.515674430767195,-6.148696915655952,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,test,Rtg1,0.1% glucose,1.5958926469759205,-4.267558934453138,Raw traces,PCA
Nrg1 @ 0.1% glucose,1,test,Nrg1,0.1% glucose,-26.261295652541282,2.524281275341559,Raw traces,PCA
Nrg1 @ 0.1% glucose,1,test,Nrg1,0.1% glucose,-25.83670957513316,1.2807391671863992,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,test,Rtg1,0.01% glucose,35.81018202763208,11.822933583102033,Raw traces,PCA
Rtg1 @ 2% glucose (mock/steady),5,test,Rtg1,2% glucose (mock/steady),7.600430329210725,-0.6591822223431133,Raw traces,PCA
Nrg1 @ 0.1% glucose,1,test,Nrg1,0.1% glucose,-29.028381557692285,-0.32202765945825423,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,test,Rtg1,0.01% glucose,31.88326634556919,-7.271695424214248,Raw traces,PCA
Rtg1 @ 2% glucose (mock/steady),5,test,Rtg1,2% glucose (mock/steady),20.372156667395373,-1.990278466730138,Raw traces,PCA
Nrg1 @ 0.01% glucose,0,test,Nrg1,0.01% glucose,-12.327749746727251,3.621029675595498,Raw traces,PCA
Nrg1 @ 0.1% glucose,1,test,Nrg1,0.1% glucose,-27.867139587792987,-0.9311991003307981,Raw traces,PCA
Nrg1 @ 0.1% glucose,1,test,Nrg1,0.1% glucose,-23.12575496502374,0.038354412644856235,Raw traces,PCA
Rtg1 @ 2% glucose (mock/steady),5,test,Rtg1,2% glucose (mock/steady),20.942648895391176,-3.45344132777936,Raw traces,PCA
Nrg1 @ 0.01% glucose,0,test,Nrg1,0.01% glucose,-7.3844671732233165,0.4857946428634874,Raw traces,PCA
Rtg1 @ 2% glucose (mock/steady),5,test,Rtg1,2% glucose (mock/steady),10.888495119114557,-1.1456291943598351,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,test,Nrg1,2% glucose (mock/steady),-25.05132471340337,-1.0244856186250784,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,test,Nrg1,2% glucose (mock/steady),-21.836511733126766,-2.3288492215047243,Raw traces,PCA
Rtg1 @ 2% glucose (mock/steady),5,test,Rtg1,2% glucose (mock/steady),4.359773483942497,-6.61807278647464,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,test,Rtg1,0.1% glucose,3.025836585225609,-1.9399710200997025,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,test,Rtg1,0.01% glucose,25.47256145260826,-4.93518569833486,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,test,Rtg1,0.1% glucose,12.410451442488753,-1.572733187583105,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,test,Nrg1,2% glucose (mock/steady),-20.45201983873261,-1.3530352049980772,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,test,Rtg1,0.1% glucose,13.978723757364943,-6.671701276544181,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,test,Nrg1,2% glucose (mock/steady),-21.81689872702788,1.4512754929438185,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,test,Rtg1,0.01% glucose,20.888026139518008,3.1850315653940737,Raw traces,PCA
Rtg1 @ 2% glucose (mock/steady),5,test,Rtg1,2% glucose (mock/steady),18.11872582838052,0.7704789947626147,Raw traces,PCA
Rtg1 @ 2% glucose (mock/steady),5,test,Rtg1,2% glucose (mock/steady),24.7695489582238,-2.1839974699436016,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,test,Rtg1,0.1% glucose,-0.44051037725422015,-5.411241098277188,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,test,Rtg1,0.01% glucose,23.17357231036427,-4.336030000117263,Raw traces,PCA
Nrg1 @ 0.01% glucose,0,test,Nrg1,0.01% glucose,-11.08273337339196,-0.10221799145947154,Raw traces,PCA
Rtg1 @ 2% glucose (mock/steady),5,test,Rtg1,2% glucose (mock/steady),6.321619301822024,-1.7528428630310615,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,test,Rtg1,0.01% glucose,27.110806680324387,-9.740890586457068,Raw traces,PCA
Nrg1 @ 0.01% glucose,0,test,Nrg1,0.01% glucose,-12.069554658435822,-1.3313628382715559,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,test,Nrg1,2% glucose (mock/steady),-16.149629975507466,3.4681633446701854,Raw traces,PCA
Nrg1 @ 0.1% glucose,1,test,Nrg1,0.1% glucose,-26.71434435593489,-1.1724679776904372,Raw traces,PCA
Nrg1 @ 0.01% glucose,0,test,Nrg1,0.01% glucose,-11.704643380794412,2.503187185045199,Raw traces,PCA
Rtg1 @ 0.01% glucose,3,test,Rtg1,0.01% glucose,32.23295136523667,8.391505619270498,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,test,Rtg1,0.1% glucose,-1.6662208024504754,-6.4943431159291976,Raw traces,PCA
Rtg1 @ 0.1% glucose,4,test,Rtg1,0.1% glucose,9.334258143223842,-4.647142797383882,Raw traces,PCA
Rtg1 @ 2% glucose (mock/steady),5,test,Rtg1,2% glucose (mock/steady),3.6127963650028945,-2.5359223776502704,Raw traces,PCA
Nrg1 @ 2% glucose (mock/steady),2,test,Nrg1,2% glucose (mock/steady),-23.592230218520164,-2.3559569499372146,Raw traces,PCA
Nrg1 @ 0.1% glucose,1,test,Nrg1,0.1% glucose,-24.885342468085337,-0.37674576496182277,Raw traces,PCA
