Parameter Sets,Stats,Variance Ratio,SVM (rbf) Accuracy,SVM (linear) Accuracy,Random Forest Accuracy,Logistic Regression Accuracy,MLP Accuracy,Random Classifier Accuracy
"[{'sigma_u': 18.0, 'sigma_b': 0.5418243010977655, 'rho': 342.211013118668, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.022611940298507, 'Stressed Variance': 182.48180213299182, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.14999999999999997,0.9875,0.6375,1.0,0.6625,0.8625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.5418243010977655, 'rho': 342.211013118668, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.022611940298507, 'Stressed Variance': 182.48180213299182, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.14999999999999997,0.9875,0.6375,1.0,0.6625,0.8625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.5418243010977655, 'rho': 342.211013118668, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.022611940298507, 'Stressed Variance': 182.48180213299182, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.14999999999999997,0.9875,0.6375,1.0,0.6625,0.8625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.5418243010977655, 'rho': 342.211013118668, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.022611940298507, 'Stressed Variance': 182.48180213299182, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.14999999999999997,0.9875,0.6375,1.0,0.6625,0.8625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.5418243010977655, 'rho': 342.211013118668, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.022611940298507, 'Stressed Variance': 182.48180213299182, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.14999999999999997,0.9875,0.6375,1.0,0.6625,0.8625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.5418243010977655, 'rho': 342.211013118668, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.022611940298507, 'Stressed Variance': 182.48180213299182, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.14999999999999997,0.9875,0.6375,1.0,0.6625,0.8625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.5418243010977655, 'rho': 342.211013118668, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.022611940298507, 'Stressed Variance': 182.48180213299182, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.14999999999999997,0.9875,0.6375,1.0,0.6625,0.8625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.5418243010977655, 'rho': 342.211013118668, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.022611940298507, 'Stressed Variance': 182.48180213299182, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.14999999999999997,0.9875,0.6375,1.0,0.6625,0.8625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.5418243010977655, 'rho': 342.211013118668, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.022611940298507, 'Stressed Variance': 182.48180213299182, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.14999999999999997,0.9875,0.6375,1.0,0.6625,0.8625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.5070030423753399, 'rho': 365.0274553713931, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.066455223880597, 'Stressed Variance': 194.58338221068166, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.15999999999999998,0.975,0.65,1.0,0.6375,0.9,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.5070030423753399, 'rho': 365.0274553713931, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.066455223880597, 'Stressed Variance': 194.58338221068166, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.15999999999999998,0.975,0.65,1.0,0.6375,0.9,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.5070030423753399, 'rho': 365.0274553713931, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.066455223880597, 'Stressed Variance': 194.58338221068166, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.15999999999999998,0.975,0.65,1.0,0.6375,0.9,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.5070030423753399, 'rho': 365.0274553713931, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.066455223880597, 'Stressed Variance': 194.58338221068166, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.15999999999999998,0.975,0.65,1.0,0.6375,0.9,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.5070030423753399, 'rho': 365.0274553713931, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.066455223880597, 'Stressed Variance': 194.58338221068166, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.15999999999999998,0.975,0.65,1.0,0.6375,0.9,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.5070030423753399, 'rho': 365.0274553713931, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.066455223880597, 'Stressed Variance': 194.58338221068166, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.15999999999999998,0.975,0.65,1.0,0.6375,0.9,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.5070030423753399, 'rho': 365.0274553713931, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.066455223880597, 'Stressed Variance': 194.58338221068166, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.15999999999999998,0.975,0.65,1.0,0.6375,0.9,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.5070030423753399, 'rho': 365.0274553713931, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.066455223880597, 'Stressed Variance': 194.58338221068166, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.15999999999999998,0.975,0.65,1.0,0.6375,0.9,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.5070030423753399, 'rho': 365.0274553713931, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.066455223880597, 'Stressed Variance': 194.58338221068166, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.15999999999999998,0.975,0.65,1.0,0.6375,0.9,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.5070030423753399, 'rho': 365.0274553713931, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.066455223880597, 'Stressed Variance': 194.58338221068166, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.15999999999999998,0.975,0.65,1.0,0.6375,0.9,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.4763896533497477, 'rho': 387.8419592749911, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.127313432835821, 'Stressed Variance': 209.26423905101362, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.16999999999999998,0.975,0.65,1.0,0.6875,0.875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.4763896533497477, 'rho': 387.8419592749911, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.127313432835821, 'Stressed Variance': 209.26423905101362, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.16999999999999998,0.975,0.65,1.0,0.6875,0.875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.4763896533497477, 'rho': 387.8419592749911, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.127313432835821, 'Stressed Variance': 209.26423905101362, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.16999999999999998,0.975,0.65,1.0,0.6875,0.875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.4763896533497477, 'rho': 387.8419592749911, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.127313432835821, 'Stressed Variance': 209.26423905101362, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.16999999999999998,0.975,0.65,1.0,0.6875,0.875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.4763896533497477, 'rho': 387.8419592749911, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.127313432835821, 'Stressed Variance': 209.26423905101362, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.16999999999999998,0.975,0.65,1.0,0.6875,0.875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.4763896533497477, 'rho': 387.8419592749911, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.127313432835821, 'Stressed Variance': 209.26423905101362, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.16999999999999998,0.975,0.65,1.0,0.6875,0.875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.4763896533497477, 'rho': 387.8419592749911, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.127313432835821, 'Stressed Variance': 209.26423905101362, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.16999999999999998,0.975,0.65,1.0,0.6875,0.875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.4763896533497477, 'rho': 387.8419592749911, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.127313432835821, 'Stressed Variance': 209.26423905101362, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.16999999999999998,0.975,0.65,1.0,0.6875,0.875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.4763896533497477, 'rho': 387.8419592749911, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.127313432835821, 'Stressed Variance': 209.26423905101362, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.16999999999999998,0.975,0.65,1.0,0.6875,0.875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.4763896533497477, 'rho': 387.8419592749911, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.127313432835821, 'Stressed Variance': 209.26423905101362, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.16999999999999998,0.975,0.65,1.0,0.6875,0.875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.4492644993320928, 'rho': 410.65484868627493, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.05179104477612, 'Stressed Variance': 214.34179529962125, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.17999999999999997,0.975,0.6125,0.9875,0.6,0.7875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.4492644993320928, 'rho': 410.65484868627493, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.05179104477612, 'Stressed Variance': 214.34179529962125, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.17999999999999997,0.975,0.6125,0.9875,0.6,0.7875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.4492644993320928, 'rho': 410.65484868627493, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.05179104477612, 'Stressed Variance': 214.34179529962125, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.17999999999999997,0.975,0.6125,0.9875,0.6,0.7875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.4492644993320928, 'rho': 410.65484868627493, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.05179104477612, 'Stressed Variance': 214.34179529962125, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.17999999999999997,0.975,0.6125,0.9875,0.6,0.7875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.4492644993320928, 'rho': 410.65484868627493, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.05179104477612, 'Stressed Variance': 214.34179529962125, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.17999999999999997,0.975,0.6125,0.9875,0.6,0.7875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.4492644993320928, 'rho': 410.65484868627493, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.05179104477612, 'Stressed Variance': 214.34179529962125, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.17999999999999997,0.975,0.6125,0.9875,0.6,0.7875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.4492644993320928, 'rho': 410.65484868627493, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.05179104477612, 'Stressed Variance': 214.34179529962125, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.17999999999999997,0.975,0.6125,0.9875,0.6,0.7875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.4492644993320928, 'rho': 410.65484868627493, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.05179104477612, 'Stressed Variance': 214.34179529962125, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.17999999999999997,0.975,0.6125,0.9875,0.6,0.7875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.4492644993320928, 'rho': 410.65484868627493, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.05179104477612, 'Stressed Variance': 214.34179529962125, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.17999999999999997,0.975,0.6125,0.9875,0.6,0.7875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.4492644993320928, 'rho': 410.65484868627493, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.05179104477612, 'Stressed Variance': 214.34179529962125, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.17999999999999997,0.975,0.6125,0.9875,0.6,0.7875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.42506326095431457, 'rho': 433.46637908891825, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.01436567164179, 'Stressed Variance': 226.40953243344842, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.18999999999999995,0.975,0.5125,0.975,0.55,0.75,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.42506326095431457, 'rho': 433.46637908891825, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.01436567164179, 'Stressed Variance': 226.40953243344842, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.18999999999999995,0.975,0.5125,0.975,0.55,0.75,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.42506326095431457, 'rho': 433.46637908891825, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.01436567164179, 'Stressed Variance': 226.40953243344842, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.18999999999999995,0.975,0.5125,0.975,0.55,0.75,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.42506326095431457, 'rho': 433.46637908891825, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.01436567164179, 'Stressed Variance': 226.40953243344842, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.18999999999999995,0.975,0.5125,0.975,0.55,0.75,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.42506326095431457, 'rho': 433.46637908891825, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.01436567164179, 'Stressed Variance': 226.40953243344842, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",0.18999999999999995,0.975,0.5125,0.975,0.55,0.75,0.45
