sigma_b,mu_target,cv_target,autocorr_target,variance,fano_factor,success,biologically_appropriate,error_type,error_message,rho,sigma_u,d
100.0,10.0,0.5,10.0,25.0,2.5,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,0.5,100.0,25.0,2.5,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,0.6,0.1,36.0,3.6,True,True,,,1935571409.3993113,744450316.076637,26.000004400562457
100.0,10.0,0.6,1.0,36.0,3.6,True,True,,,1935571409.3993113,744450316.076637,26.000004400562457
100.0,10.0,0.6,10.0,36.0,3.6,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,0.6,100.0,36.0,3.6,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,0.7000000000000001,0.1,49.000000000000014,4.900000000000001,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,0.7000000000000001,1.0,49.000000000000014,4.900000000000001,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,0.7000000000000001,10.0,49.000000000000014,4.900000000000001,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,0.7000000000000001,100.0,49.000000000000014,4.900000000000001,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,0.8,0.1,64.0,6.4,True,True,,,34739244747.81545,6433193217.817671,54.00000129267067
100.0,10.0,0.8,1.0,64.0,6.4,True,True,,,34739244747.81545,6433193217.817671,54.00000129267067
100.0,10.0,0.8,10.0,64.0,6.4,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,0.8,100.0,64.0,6.4,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,0.9,0.1,81.0,8.1,True,True,,,13448912514.96486,1894212759.2767253,71.00000640952312
100.0,10.0,0.9,1.0,81.0,8.1,True,True,,,13448912514.96486,1894212759.2767253,71.00000640952312
100.0,10.0,0.9,10.0,81.0,8.1,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,0.9,100.0,81.0,8.1,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,1.0,0.1,100.0,10.0,True,True,,,367892850142.6129,40876983059.17921,90.00000041832833
100.0,10.0,1.0,1.0,100.0,10.0,True,True,,,367892850142.6129,40876983059.17921,90.00000041832833
100.0,10.0,1.0,10.0,100.0,10.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,1.0,100.0,100.0,10.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,1.2,0.1,144.0,14.4,True,True,,,119106959170.25754,8888578708.556528,134.00000352767313
100.0,10.0,1.2,1.0,144.0,14.4,True,True,,,119106959170.25754,8888578708.556528,134.00000352767313
100.0,10.0,1.2,10.0,144.0,14.4,True,True,,,119106959170.25754,8888578708.556528,134.00000352767313
100.0,10.0,1.2,100.0,144.0,14.4,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,1.4,0.1,196.0,19.6,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,1.4,1.0,196.0,19.6,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,1.4,10.0,196.0,19.6,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,1.4,100.0,196.0,19.6,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,1.5999999999999999,0.1,255.99999999999994,25.599999999999994,True,True,,,2660190364595.0557,108137819252.98602,246.00000078710661
100.0,10.0,1.5999999999999999,1.0,255.99999999999994,25.599999999999994,True,True,,,2660190364595.0557,108137819252.98602,246.00000078710661
100.0,10.0,1.5999999999999999,10.0,255.99999999999994,25.599999999999994,True,True,,,2660190364595.0557,108137819252.98602,246.00000078710661
100.0,10.0,1.5999999999999999,100.0,255.99999999999994,25.599999999999994,True,True,,,2660190364595.0557,108137819252.98602,246.00000078710661
100.0,10.0,1.7999999999999998,0.1,324.0,32.4,True,True,,,652262032098.2775,20772675667.4738,314.0000062580287
100.0,10.0,1.7999999999999998,1.0,324.0,32.4,True,True,,,652262032098.2775,20772675667.4738,314.0000062580287
100.0,10.0,1.7999999999999998,10.0,324.0,32.4,True,True,,,652262032098.2775,20772675667.4738,314.0000062580287
100.0,10.0,1.7999999999999998,100.0,324.0,32.4,True,True,,,652262032098.2775,20772675667.4738,314.0000062580287
100.0,10.0,2.0,0.1,400.0,40.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,2.0,1.0,400.0,40.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,2.0,10.0,400.0,40.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,2.0,100.0,400.0,40.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,2.5,0.1,625.0,62.5,True,True,,,78370598773449.05,1274318678428.074,615.0000003450667
100.0,10.0,2.5,1.0,625.0,62.5,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,2.5,10.0,625.0,62.5,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,2.5,100.0,625.0,62.5,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,3.0,0.1,900.0,90.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,3.0,1.0,900.0,90.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,3.0,10.0,900.0,90.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,3.0,100.0,900.0,90.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,0.1,0.1,25.0,0.5,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,0.1,1.0,25.0,0.5,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,0.1,10.0,25.0,0.5,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,0.1,100.0,25.0,0.5,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,0.2,0.1,100.0,2.0,True,True,,,658.6701861262561,26.16707260217784,10.441237520079964
100.0,50.0,0.2,1.0,100.0,2.0,True,True,,,66294931.931744576,66294729.931587614,2.000003077167769
100.0,50.0,0.2,10.0,100.0,2.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,0.2,100.0,100.0,2.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,0.30000000000000004,0.1,225.00000000000006,4.500000000000001,True,True,,,1731.4521984077358,238.17547938289133,10.239963001263845
100.0,50.0,0.30000000000000004,1.0,225.00000000000006,4.500000000000001,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,0.30000000000000004,10.0,225.00000000000006,4.500000000000001,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,0.30000000000000004,100.0,225.00000000000006,4.500000000000001,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,0.4,0.1,400.0,8.0,True,True,,,3453157633.0557604,493308019.2936536,14.000003235301241
100.0,50.0,0.4,1.0,400.0,8.0,True,True,,,3453157633.0557604,493308019.2936536,14.000003235301241
100.0,50.0,0.4,10.0,400.0,8.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,0.4,100.0,400.0,8.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,0.5,0.1,625.0,12.5,True,True,,,9473869420.847633,823814509.247602,23.000003434025558
100.0,50.0,0.5,1.0,625.0,12.5,True,True,,,9473869420.847633,823814509.247602,23.000003434025558
100.0,50.0,0.5,10.0,625.0,12.5,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,0.5,100.0,625.0,12.5,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,0.6,0.1,900.0,18.0,True,True,,,34210464102.20192,2012380007.3059864,34.000002263985955
100.0,50.0,0.6,1.0,900.0,18.0,True,True,,,34210464102.20192,2012380007.3059864,34.000002263985955
100.0,50.0,0.6,10.0,900.0,18.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,0.6,100.0,900.0,18.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,0.7000000000000001,0.1,1225.0,24.5,True,True,,,116436422328.10262,4954741128.663936,47.000001394422014
100.0,50.0,0.7000000000000001,1.0,1225.0,24.5,True,True,,,116436422328.10262,4954741128.663936,47.000001394422014
100.0,50.0,0.7000000000000001,10.0,1225.0,24.5,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,0.7000000000000001,100.0,1225.0,24.5,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,0.8,0.1,1600.0,32.0,True,True,,,88299659222.2195,2848375841.9425545,62.00000352622014
100.0,50.0,0.8,1.0,1600.0,32.0,True,True,,,88299659222.2195,2848375841.9425545,62.00000352622014
100.0,50.0,0.8,10.0,1600.0,32.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,0.8,100.0,1600.0,32.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,0.9,0.1,2025.0,40.5,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,0.9,1.0,2025.0,40.5,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,0.9,10.0,2025.0,40.5,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,0.9,100.0,2025.0,40.5,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,1.0,0.1,2500.0,50.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,1.0,1.0,2500.0,50.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,1.0,10.0,2500.0,50.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,1.0,100.0,2500.0,50.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,1.2,0.1,3600.0,72.0,True,True,,,363506357730.1484,5119807513.354191,142.00000671197128
100.0,50.0,1.2,1.0,3600.0,72.0,True,True,,,363506357730.1484,5119807513.354191,142.00000671197128
100.0,50.0,1.2,10.0,3600.0,72.0,True,True,,,363506357730.1484,5119807513.354191,142.00000671197128
100.0,50.0,1.2,100.0,3600.0,72.0,True,True,,,363506357730.1484,5119807513.354191,142.00000671197128
100.0,50.0,1.4,0.1,4900.0,98.0,True,True,,,932243205826.8354,9610754305.24572,194.00000593460192
100.0,50.0,1.4,1.0,4900.0,98.0,True,True,,,932243205826.8354,9610754305.24572,194.00000593460192
100.0,50.0,1.4,10.0,4900.0,98.0,True,True,,,932243205826.8354,9610754305.24572,194.00000593460192
100.0,50.0,1.4,100.0,4900.0,98.0,True,True,,,932243205826.8354,9610754305.24572,194.00000593460192
100.0,50.0,1.5999999999999999,0.1,6400.0,128.0,True,True,,,1131560447846.5627,8909924332.193394,254.00001009166843
100.0,50.0,1.5999999999999999,1.0,6400.0,128.0,True,True,,,1131560447846.5627,8909924332.193394,254.00001009166843
100.0,50.0,1.5999999999999999,10.0,6400.0,128.0,True,True,,,1131560447846.5627,8909924332.193394,254.00001009166843
100.0,50.0,1.5999999999999999,100.0,6400.0,128.0,True,True,,,1131560447846.5627,8909924332.193394,254.00001009166843
100.0,50.0,1.7999999999999998,0.1,8099.999999999997,161.99999999999994,True,True,,,4339752157229.7905,26954981821.04218,322.00000504114604
100.0,50.0,1.7999999999999998,1.0,8099.999999999997,161.99999999999994,True,True,,,4339752157229.7905,26954981821.04218,322.00000504114604
100.0,50.0,1.7999999999999998,10.0,8099.999999999997,161.99999999999994,True,True,,,4339752157229.7905,26954981821.04218,322.00000504114604
100.0,50.0,1.7999999999999998,100.0,8099.999999999997,161.99999999999994,True,True,,,4339752157229.7905,26954981821.04218,322.00000504114604
100.0,50.0,2.0,0.1,10000.0,200.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,2.0,1.0,10000.0,200.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,2.0,10.0,10000.0,200.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,2.0,100.0,10000.0,200.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,2.5,0.1,15625.0,312.5,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,2.5,1.0,15625.0,312.5,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,2.5,10.0,15625.0,312.5,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,2.5,100.0,15625.0,312.5,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,3.0,0.1,22500.0,450.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,3.0,1.0,22500.0,450.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,3.0,10.0,22500.0,450.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,50.0,3.0,100.0,22500.0,450.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,100.0,0.1,0.1,100.0,1.0,True,True,,,999.9999485474459,2.4424907684229706e-15,9.99999948547446
100.0,100.0,0.1,1.0,100.0,1.0,True,True,,,100.0000878125617,2.2426485599139726e-14,1.0000008781256167
100.0,100.0,0.1,10.0,100.0,1.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,100.0,0.1,100.0,100.0,1.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,100.0,0.2,0.1,400.0,4.0,True,True,,,1520.914002385431,43.7726961274854,10.578601106824996
100.0,100.0,0.2,1.0,400.0,4.0,True,True,,,902181398.1940339,300726929.73130924,3.0000010275102524
100.0,100.0,0.2,10.0,400.0,4.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,100.0,0.2,100.0,400.0,4.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,100.0,0.30000000000000004,0.1,900.0000000000002,9.000000000000002,True,True,,,5131.9318112678475,404.0398982968827,10.181598378636897
100.0,100.0,0.30000000000000004,1.0,900.0000000000002,9.000000000000002,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,100.0,0.30000000000000004,10.0,900.0000000000002,9.000000000000002,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,100.0,0.30000000000000004,100.0,900.0000000000002,9.000000000000002,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,100.0,0.4,0.1,1600.0,16.0,True,True,,,21553952138.40757,1436929927.560495,15.000001200476092
100.0,100.0,0.4,1.0,1600.0,16.0,True,True,,,21553952138.40757,1436929927.560495,15.000001200476092
100.0,100.0,0.4,10.0,1600.0,16.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,100.0,0.4,100.0,1600.0,16.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,100.0,0.5,0.1,2500.0,25.0,True,True,,,51046303351.21043,2126929082.3004272,24.000001399200404
100.0,100.0,0.5,1.0,2500.0,25.0,True,True,,,51046303351.21043,2126929082.3004272,24.000001399200404
100.0,100.0,0.5,10.0,2500.0,25.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,100.0,0.5,100.0,2500.0,25.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,100.0,0.6,0.1,3600.0,36.0,True,True,,,721654830925.6044,20618709220.017265,35.000000229160804
100.0,100.0,0.6,1.0,3600.0,36.0,True,True,,,721654830925.6044,20618709220.017265,35.000000229160804
100.0,100.0,0.6,10.0,3600.0,36.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,100.0,0.6,100.0,3600.0,36.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,100.0,0.7000000000000001,0.1,4900.0,49.0,True,True,,,53026405392.09699,1104716531.0020006,48.00000643060923
100.0,100.0,0.7000000000000001,1.0,4900.0,49.0,True,True,,,53026405392.09699,1104716531.0020006,48.00000643060923
100.0,100.0,0.7000000000000001,10.0,4900.0,49.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,100.0,0.7000000000000001,100.0,4900.0,49.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,100.0,0.8,0.1,6400.0,64.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,100.0,0.8,1.0,6400.0,64.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,100.0,0.8,10.0,6400.0,64.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,100.0,0.8,100.0,6400.0,64.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,100.0,0.9,0.1,8100.0,81.0,True,True,,,173898498670.02716,2173730953.3753247,80.00000662455513
100.0,100.0,0.9,1.0,8100.0,81.0,True,True,,,173898498670.02716,2173730953.3753247,80.00000662455513
