architecture,hidden_size,num_layers,dropout_rate,learning_rate,batch_size,epochs,train_acc,val_acc,test_acc,test_acc_std,time
Vanilla LSTM,64,3,0.05,0.001,64,100,0.821484375,0.8171875,0.688375,0.1243659544449364,14.207260370254517
Vanilla LSTM,64,3,0.05,0.001,64,150,0.6984375,0.753125,0.654625,0.0963717574032973,9.48141598701477
Vanilla LSTM,64,3,0.05,0.001,128,50,0.616015625,0.609375,0.6461249999999998,0.0769505726099552,5.486086845397949
Vanilla LSTM,64,3,0.05,0.001,128,100,0.7828125,0.790625,0.665625,0.0948670945322981,7.993382215499878
Vanilla LSTM,64,3,0.05,0.001,128,150,0.5625,0.55,0.6295,0.0870258582261617,2.434924840927124
Vanilla LSTM,64,3,0.05,0.0001,32,50,0.532421875,0.534375,0.526875,0.0271411242397952,10.42106008529663
Vanilla LSTM,64,3,0.05,0.0001,32,100,0.5953125,0.5875,0.5263749999999999,0.0230247828437099,18.53548836708069
Vanilla LSTM,64,3,0.05,0.0001,32,150,0.60078125,0.625,0.548,0.0560278948381964,12.53436517715454
Vanilla LSTM,64,3,0.05,0.0001,64,50,0.5265625,0.5234375,0.5148749999999999,0.0203826672690303,3.987839698791504
Vanilla LSTM,64,3,0.05,0.0001,64,100,0.519921875,0.521875,0.5113749999999999,0.0219619699708382,6.066535949707031
Vanilla LSTM,64,3,0.05,0.0001,64,150,0.5234375,0.53125,0.521625,0.0357029848191996,6.618536710739136
Vanilla LSTM,64,3,0.05,0.0001,128,50,0.5,0.4984375,0.50075,0.0044440972086578,1.1993255615234375
Vanilla LSTM,64,3,0.05,0.0001,128,100,0.50703125,0.5,0.5025,0.0046435439052516,1.2074472904205322
Vanilla LSTM,64,3,0.05,0.0001,128,150,0.498046875,0.5,0.5025000000000001,0.006299801584177,1.210099697113037
Vanilla LSTM,64,3,0.05,0.0005,32,50,0.676171875,0.675,0.6455,0.0758724258212428,16.13345503807068
Vanilla LSTM,64,3,0.05,0.0005,32,100,0.68203125,0.68125,0.65175,0.0850077202376348,18.997141122818
Vanilla LSTM,64,3,0.05,0.0005,32,150,0.67109375,0.671875,0.6603749999999999,0.0956459127459192,10.74627137184143
Vanilla LSTM,64,3,0.05,0.0005,64,50,0.542578125,0.5453125,0.5891249999999999,0.068825072647982,4.745751142501831
Vanilla LSTM,64,3,0.05,0.0005,64,100,0.6953125,0.690625,0.6377499999999999,0.0777893790950924,7.401988506317139
Vanilla LSTM,64,3,0.05,0.0005,64,150,0.863671875,0.8828125,0.674125,0.0930575258912464,19.13687825202942
Vanilla LSTM,64,3,0.05,0.0005,128,50,0.589453125,0.5515625,0.585375,0.0742968076366676,4.277794122695923
Vanilla LSTM,64,3,0.05,0.0005,128,100,0.663671875,0.6578125,0.5868749999999999,0.0822519946566646,3.218194007873535
Vanilla LSTM,64,3,0.05,0.0005,128,150,0.684765625,0.696875,0.599375,0.0763508554307022,6.3834967613220215
Vanilla LSTM,64,3,0.1,0.01,32,50,0.498046875,0.5,0.50075,0.0022499999999999,3.996403455734253
Vanilla LSTM,64,3,0.1,0.01,32,100,0.48515625,0.5,0.501125,0.0033749999999999,3.9741673469543457
Vanilla LSTM,64,3,0.1,0.01,32,150,0.488671875,0.5,0.499875,0.0003749999999999,3.9754812717437744
Vanilla LSTM,64,3,0.1,0.01,64,50,0.496484375,0.5,0.505875,0.0176249999999999,2.1112847328186035
Vanilla LSTM,64,3,0.1,0.01,64,100,0.507421875,0.5,0.5,0.0,2.112226724624634
Vanilla LSTM,64,3,0.1,0.01,64,150,0.504296875,0.5,0.506125,0.0087043451792768,2.1101741790771484
Vanilla LSTM,64,3,0.1,0.01,128,50,0.522265625,0.534375,0.504,0.008306623862918,1.923358917236328
Vanilla LSTM,64,3,0.1,0.01,128,100,0.507421875,0.5171875,0.5399999999999999,0.1138131692731557,2.481851100921631
Vanilla LSTM,64,3,0.1,0.01,128,150,0.605078125,0.6265625,0.51375,0.0270935878022826,9.005719184875488
Vanilla LSTM,64,3,0.1,0.001,32,50,0.501953125,0.5453125,0.57325,0.0944824719193988,6.1305766105651855
Vanilla LSTM,64,3,0.1,0.001,32,100,0.512109375,0.4984375,0.6232500000000001,0.1187081505205097,5.394030570983887
Vanilla LSTM,64,3,0.1,0.001,32,150,0.78203125,0.8140625,0.6325000000000001,0.099406048608724,25.77384901046753
Vanilla LSTM,64,3,0.1,0.001,64,50,0.75078125,0.7671875,0.615,0.1090283793330892,9.47841501235962
Vanilla LSTM,64,3,0.1,0.001,64,100,0.61015625,0.6203125,0.618625,0.1041700082797347,9.104782104492188
Vanilla LSTM,64,3,0.1,0.001,64,150,0.805859375,0.8421875,0.668375,0.0917470197063643,14.228827953338625
Vanilla LSTM,64,3,0.1,0.001,128,50,0.66953125,0.6921875,0.5815,0.0636194742197701,5.543869256973267
Vanilla LSTM,64,3,0.1,0.001,128,100,0.687109375,0.7015625,0.598875,0.0712115027576304,4.767227411270142
Vanilla LSTM,64,3,0.1,0.001,128,150,0.667578125,0.684375,0.6305000000000001,0.0967651796877368,5.320326328277588
Vanilla LSTM,64,3,0.1,0.0001,32,50,0.528125,0.5234375,0.520875,0.0209467330388297,8.62757682800293
Vanilla LSTM,64,3,0.1,0.0001,32,100,0.5640625,0.5859375,0.5393749999999999,0.0362122648421774,13.954769849777222
Vanilla LSTM,64,3,0.1,0.0001,32,150,0.528125,0.525,0.5283749999999999,0.042625,5.030452489852905
Vanilla LSTM,64,3,0.1,0.0001,64,50,0.515234375,0.5234375,0.502625,0.006135195595904,3.231345891952514
Vanilla LSTM,64,3,0.1,0.0001,64,100,0.496875,0.5,0.500875,0.012119844264676,2.103738307952881
Vanilla LSTM,64,3,0.1,0.0001,64,150,0.50859375,0.5,0.502375,0.0035990450122219,2.100243091583252
Vanilla LSTM,64,3,0.1,0.0001,128,50,0.519921875,0.5265625,0.504375,0.0064286954353119,3.139115333557129
Vanilla LSTM,64,3,0.1,0.0001,128,100,0.514453125,0.5,0.501,0.0052974050251042,1.2095391750335691
Vanilla LSTM,64,3,0.1,0.0001,128,150,0.4984375,0.5,0.503125,0.0057892680884547,1.213155746459961
Vanilla LSTM,64,3,0.1,0.0005,32,50,0.580078125,0.565625,0.630125,0.1164896052229554,6.846691131591797
Vanilla LSTM,64,3,0.1,0.0005,32,100,0.656640625,0.684375,0.6611250000000001,0.0803030393260429,13.623471021652222
Vanilla LSTM,64,3,0.1,0.0005,32,150,0.753125,0.7765625,0.65725,0.0839248175452291,21.812740087509155
Vanilla LSTM,64,3,0.1,0.0005,64,50,0.78203125,0.7890625,0.65475,0.0725555821422445,9.466118812561035
Vanilla LSTM,64,3,0.1,0.0005,64,100,0.75390625,0.7484375,0.60575,0.0910017170167684,10.012003421783447
Vanilla LSTM,64,3,0.1,0.0005,64,150,0.728125,0.7421875,0.66175,0.0835729471778996,11.760594844818115
Vanilla LSTM,64,3,0.1,0.0005,128,50,0.562109375,0.54375,0.5515,0.0539901611407115,2.1910555362701416
Vanilla LSTM,64,3,0.1,0.0005,128,100,0.56015625,0.559375,0.5858749999999999,0.0503334195639438,3.1914565563201904
Vanilla LSTM,64,3,0.1,0.0005,128,150,0.55078125,0.5546875,0.568125,0.048651342478908,2.9921016693115234
Vanilla LSTM,64,3,0.2,0.01,32,50,0.483203125,0.5,0.5,0.0,3.985173225402832
Vanilla LSTM,64,3,0.2,0.01,32,100,0.487890625,0.5,0.500375,0.001125,3.978289842605591
Vanilla LSTM,64,3,0.2,0.01,32,150,0.48828125,0.5,0.5,0.0,4.329753637313843
Vanilla LSTM,64,3,0.2,0.01,64,50,0.50390625,0.5,0.503125,0.0082015623511621,2.109010934829712
Vanilla LSTM,64,3,0.2,0.01,64,100,0.51484375,0.5,0.5046250000000001,0.0112645738934058,2.1040525436401367
Vanilla LSTM,64,3,0.2,0.01,64,150,0.50390625,0.5,0.5,0.0,2.1096649169921875
Vanilla LSTM,64,3,0.2,0.01,128,50,0.493359375,0.5,0.5335,0.0921205053177629,1.2482526302337646
Vanilla LSTM,64,3,0.2,0.01,128,100,0.503125,0.5125,0.5018750000000001,0.0059752092013585,1.9225175380706787
Vanilla LSTM,64,3,0.2,0.01,128,150,0.50625,0.5140625,0.5045,0.0083329166562494,1.3558635711669922
Vanilla LSTM,64,3,0.2,0.001,32,50,0.628515625,0.6609375,0.580375,0.0636053506004015,17.951059818267822
Vanilla LSTM,64,3,0.2,0.001,32,100,0.63671875,0.609375,0.5905,0.0943682944637657,19.706852674484253
Vanilla LSTM,64,3,0.2,0.001,32,150,0.690234375,0.7140625,0.56925,0.0702522241640789,20.788419485092163
Vanilla LSTM,64,3,0.2,0.001,64,50,0.675390625,0.6921875,0.63175,0.0769419423981485,9.466073989868164
Vanilla LSTM,64,3,0.2,0.001,64,100,0.852734375,0.859375,0.720875,0.114888600935863,14.728004455566406
Vanilla LSTM,64,3,0.2,0.001,64,150,0.588671875,0.5953125,0.647625,0.0977200241762147,7.973942995071411
Vanilla LSTM,64,3,0.2,0.001,128,50,0.51875,0.5515625,0.5905,0.0573318192629538,4.753634452819824
Vanilla LSTM,64,3,0.2,0.001,128,100,0.6671875,0.6875,0.6311250000000002,0.0812989275759526,4.662684202194214
Vanilla LSTM,64,3,0.2,0.001,128,150,0.608984375,0.640625,0.63175,0.06823717828281,2.9940550327301025
Vanilla LSTM,64,3,0.2,0.0001,32,50,0.571875,0.58125,0.5433749999999999,0.0181060245498563,12.554830312728882
Vanilla LSTM,64,3,0.2,0.0001,32,100,0.5078125,0.53125,0.51875,0.0186915756425187,10.011371374130247
Vanilla LSTM,64,3,0.2,0.0001,32,150,0.524609375,0.5296875,0.544375,0.0407747240947133,8.932929754257202
Vanilla LSTM,64,3,0.2,0.0001,64,50,0.521484375,0.53125,0.502625,0.0038507304501873,4.362656593322754
Vanilla LSTM,64,3,0.2,0.0001,64,100,0.500390625,0.5,0.511625,0.0083113251049396,2.0993363857269287
Vanilla LSTM,64,3,0.2,0.0001,64,150,0.524609375,0.521875,0.5046250000000001,0.0065681523277098,4.734200239181519
Vanilla LSTM,64,3,0.2,0.0001,128,50,0.4953125,0.5,0.501,0.0020766559657295,1.202160120010376
Vanilla LSTM,64,3,0.2,0.0001,128,100,0.5,0.534375,0.5002500000000001,0.0028939592256975,4.006905794143677
Vanilla LSTM,64,3,0.2,0.0001,128,150,0.498828125,0.5265625,0.50125,0.0036228441865473,2.2922167778015137
Vanilla LSTM,64,3,0.2,0.0005,32,50,0.561328125,0.5609375,0.6551250000000001,0.1089989248800188,7.535800218582153
Vanilla LSTM,64,3,0.2,0.0005,32,100,0.587890625,0.5859375,0.6445000000000001,0.0985126895379473,12.903836965560911
Vanilla LSTM,64,3,0.2,0.0005,32,150,0.638671875,0.64375,0.6839999999999999,0.0663767655132426,13.608931064605711
Vanilla LSTM,64,3,0.2,0.0005,64,50,0.669921875,0.675,0.6221249999999999,0.0636397330682648,9.46937608718872
Vanilla LSTM,64,3,0.2,0.0005,64,100,0.70703125,0.7578125,0.6265,0.0850051469029964,12.488391637802124
Vanilla LSTM,64,3,0.2,0.0005,64,150,0.684765625,0.7125,0.61275,0.0754689505690916,11.54942536354065
Vanilla LSTM,64,3,0.2,0.0005,128,50,0.659375,0.659375,0.5871250000000001,0.0554218199358339,5.491503477096558
Vanilla LSTM,64,3,0.2,0.0005,128,100,0.545703125,0.5609375,0.569625,0.0528028467509091,3.178554058074951
Vanilla LSTM,64,3,0.2,0.0005,128,150,0.558203125,0.571875,0.5610000000000002,0.0334280944715668,4.197924852371216
Vanilla LSTM,64,3,0.3,0.01,32,50,0.49765625,0.5,0.5025000000000001,0.0051234753829798,5.069225788116455
Vanilla LSTM,64,3,0.3,0.01,32,100,0.498046875,0.5,0.5,0.0,3.971442222595215
Vanilla LSTM,64,3,0.3,0.01,32,150,0.487890625,0.5,0.5,0.0,3.963681936264038
Vanilla LSTM,64,3,0.3,0.01,64,50,0.489453125,0.5,0.5,0.0,2.1079134941101074
Vanilla LSTM,64,3,0.3,0.01,64,100,0.51640625,0.54375,0.50275,0.0079411900871342,4.944031000137329
Vanilla LSTM,64,3,0.3,0.01,64,150,0.49765625,0.5,0.503,0.0094240384124853,3.057011604309082
Vanilla LSTM,64,3,0.3,0.01,128,50,0.5,0.5,0.5433749999999999,0.0773850962718274,1.2518627643585205
Vanilla LSTM,64,3,0.3,0.01,128,100,0.49375,0.5,0.515125,0.0343395271516659,1.3593831062316897
Vanilla LSTM,64,3,0.3,0.01,128,150,0.527734375,0.509375,0.5347500000000001,0.1025941640640441,2.471843004226685
Vanilla LSTM,64,3,0.3,0.001,32,50,0.69140625,0.7328125,0.600625,0.058718741684406,17.939873695373535
Vanilla LSTM,64,3,0.3,0.001,32,100,0.800390625,0.8015625,0.607625,0.0957298444843613,29.313015460968018
Vanilla LSTM,64,3,0.3,0.001,32,150,0.53203125,0.5625,0.63025,0.1030348848691548,5.033069849014282
Vanilla LSTM,64,3,0.3,0.001,64,50,0.57109375,0.5609375,0.594875,0.084061826205478,4.569332122802734
Vanilla LSTM,64,3,0.3,0.001,64,100,0.551171875,0.5375,0.6383750000000001,0.0951299275990474,4.184905052185059
Vanilla LSTM,64,3,0.3,0.001,64,150,0.595703125,0.596875,0.655125,0.1124603402315678,8.165030479431152
Vanilla LSTM,64,3,0.3,0.001,128,50,0.784765625,0.8109375,0.614125,0.096167253392202,5.5324547290802
Vanilla LSTM,64,3,0.3,0.001,128,100,0.7234375,0.7390625,0.6236249999999999,0.0710863251617355,6.564367055892944
Vanilla LSTM,64,3,0.3,0.001,128,150,0.5625,0.5625,0.6441250000000001,0.0941293159701057,2.2362303733825684
Vanilla LSTM,64,3,0.3,0.0001,32,50,0.528515625,0.5296875,0.51225,0.0164677715553744,5.397361755371094
Vanilla LSTM,64,3,0.3,0.0001,32,100,0.629296875,0.628125,0.51425,0.0425595171495166,14.996320724487305
Vanilla LSTM,64,3,0.3,0.0001,32,150,0.51484375,0.5171875,0.50875,0.0120286117237194,9.655320405960085
Vanilla LSTM,64,3,0.3,0.0001,64,50,0.5015625,0.5,0.504625,0.0064722967329998,2.1007180213928223
Vanilla LSTM,64,3,0.3,0.0001,64,100,0.52421875,0.521875,0.50625,0.0083103850692973,5.119673252105713
Vanilla LSTM,64,3,0.3,0.0001,64,150,0.487109375,0.5,0.5035000000000001,0.0056953928749472,2.09949278831482
Vanilla LSTM,64,3,0.3,0.0001,128,50,0.49296875,0.5,0.499625,0.0011249999999999,1.205289363861084
Vanilla LSTM,64,3,0.3,0.0001,128,100,0.5015625,0.5,0.5001249999999999,0.00141972708645,1.2103590965270996
Vanilla LSTM,64,3,0.3,0.0001,128,150,0.49921875,0.5,0.4995,0.0019525624189766,1.2108666896820068
Vanilla LSTM,64,3,0.3,0.0005,32,50,0.730859375,0.7703125,0.608,0.1065777298500958,17.91472840309143
Vanilla LSTM,64,3,0.3,0.0005,32,100,0.86953125,0.890625,0.6451250000000001,0.1104641485958227,32.87480807304382
Vanilla LSTM,64,3,0.3,0.0005,32,150,0.561328125,0.5453125,0.62625,0.0834322329798262,6.099988698959351
Vanilla LSTM,64,3,0.3,0.0005,64,50,0.600390625,0.609375,0.6052500000000001,0.0524994047585303,6.452422142028809
Vanilla LSTM,64,3,0.3,0.0005,64,100,0.553515625,0.553125,0.645125,0.0728385414804552,4.752985239028931
Vanilla LSTM,64,3,0.3,0.0005,64,150,0.651953125,0.6734375,0.6024999999999999,0.0564385728026497,11.377670764923096
Vanilla LSTM,64,3,0.3,0.0005,128,50,0.5765625,0.565625,0.6077499999999999,0.0556714693537003,2.9775428771972656
Vanilla LSTM,64,3,0.3,0.0005,128,100,0.599609375,0.6515625,0.568375,0.0503489386680593,5.920725584030151
Vanilla LSTM,64,3,0.3,0.0005,128,150,0.714453125,0.703125,0.583125,0.0526552763263094,8.404362678527832
Vanilla LSTM,64,4,0.01,0.01,32,50,0.488671875,0.5,0.5,0.0,4.557041883468628
Vanilla LSTM,64,4,0.01,0.01,32,100,0.49296875,0.5,0.5,0.0,4.545967817306519
Vanilla LSTM,64,4,0.01,0.01,32,150,0.50625,0.5,0.501,0.003,4.545772552490234
Vanilla LSTM,64,4,0.01,0.01,64,50,0.484375,0.5,0.5,0.0,2.396747589111328
Vanilla LSTM,64,4,0.01,0.01,64,100,0.487109375,0.5,0.502125,0.0046787418180532,2.395322799682617
Vanilla LSTM,64,4,0.01,0.01,64,150,0.496875,0.5,0.5,0.0,2.383878231048584
Vanilla LSTM,64,4,0.01,0.01,128,50,0.511328125,0.478125,0.501125,0.0033749999999999,2.770588159561157
Vanilla LSTM,64,4,0.01,0.01,128,100,0.500390625,0.5,0.50025,0.0079214897588774,2.780745029449463
Vanilla LSTM,64,4,0.01,0.01,128,150,0.500390625,0.5,0.5015000000000001,0.0045,1.6739134788513184
Vanilla LSTM,64,4,0.01,0.001,32,50,0.494140625,0.4953125,0.5386249999999999,0.0598916991326844,7.426993370056152
Vanilla LSTM,64,4,0.01,0.001,32,100,0.52109375,0.5265625,0.5549999999999999,0.0864689250540331,7.39232063293457
Vanilla LSTM,64,4,0.01,0.001,32,150,0.52109375,0.5390625,0.6036249999999999,0.1147939049993509,6.570304393768311
Vanilla LSTM,64,4,0.01,0.001,64,50,0.5609375,0.5609375,0.5565,0.0723377494811664,5.390425443649292
Vanilla LSTM,64,4,0.01,0.001,64,100,0.503125,0.5,0.6221249999999998,0.1259998139879579,3.898103952407837
Vanilla LSTM,64,4,0.01,0.001,64,150,0.544921875,0.55,0.629375,0.1075192569961307,3.2517242431640625
Vanilla LSTM,64,4,0.01,0.001,128,50,0.653125,0.6640625,0.552125,0.0613011266209683,6.544977426528931
Vanilla LSTM,64,4,0.01,0.001,128,100,0.548828125,0.5484375,0.5891249999999999,0.0790748261142571,3.2980310916900635
Vanilla LSTM,64,4,0.01,0.001,128,150,0.547265625,0.55,0.536625,0.0513324032653839,2.752427339553833
Vanilla LSTM,64,4,0.01,0.0001,32,50,0.531640625,0.5296875,0.5595,0.0580630045726191,9.040217399597168
Vanilla LSTM,64,4,0.01,0.0001,32,100,0.531640625,0.53125,0.5405,0.0294968218627024,5.329976558685303
Vanilla LSTM,64,4,0.01,0.0001,32,150,0.73984375,0.7453125,0.5563750000000001,0.0608903984631403,31.4633469581604
Vanilla LSTM,64,4,0.01,0.0001,64,50,0.52265625,0.5203125,0.51325,0.0162903345576449,5.604186773300171
Vanilla LSTM,64,4,0.01,0.0001,64,100,0.51875,0.51875,0.526,0.0476963048883244,4.518452167510986
Vanilla LSTM,64,4,0.01,0.0001,64,150,0.5265625,0.53125,0.514,0.0193874959703412,4.093421936035156
Vanilla LSTM,64,4,0.01,0.0001,128,50,0.5125,0.5125,0.5039999999999999,0.0071980900244439,2.0193538665771484
Vanilla LSTM,64,4,0.01,0.0001,128,100,0.5078125,0.515625,0.50325,0.0077499999999999,2.556273460388184
Vanilla LSTM,64,4,0.01,0.0001,128,150,0.517578125,0.521875,0.5065,0.008870597499605,2.9567999839782715
Vanilla LSTM,64,4,0.01,0.0005,32,50,0.568359375,0.578125,0.5737500000000001,0.0531771802561963,14.359978675842283
Vanilla LSTM,64,4,0.01,0.0005,32,100,0.562890625,0.5921875,0.6131250000000001,0.1191667030885725,14.312799215316772
Vanilla LSTM,64,4,0.01,0.0005,32,150,0.49765625,0.5,0.6128750000000001,0.1268057692890981,4.94169020652771
Vanilla LSTM,64,4,0.01,0.0005,64,50,0.85703125,0.853125,0.641125,0.0954536045678737,10.745103597640991
Vanilla LSTM,64,4,0.01,0.0005,64,100,0.690234375,0.6984375,0.604875,0.072205111488038,14.84846329689026
Vanilla LSTM,64,4,0.01,0.0005,64,150,0.5828125,0.5640625,0.63175,0.120797092266329,8.597401857376099
Vanilla LSTM,64,4,0.01,0.0005,128,50,0.576953125,0.5734375,0.5502499999999999,0.0489859673784238,5.146076440811157
Vanilla LSTM,64,4,0.01,0.0005,128,100,0.67890625,0.6859375,0.5666249999999999,0.0645562981048324,6.128633975982666
Vanilla LSTM,64,4,0.01,0.0005,128,150,0.575390625,0.575,0.5429999999999999,0.0427134346546844,6.4452433586120605
Vanilla LSTM,64,4,0.05,0.01,32,50,0.4828125,0.5,0.5,0.0,4.5669708251953125
Vanilla LSTM,64,4,0.05,0.01,32,100,0.4921875,0.5,0.5,0.0,4.543208122253418
Vanilla LSTM,64,4,0.05,0.01,32,150,0.4859375,0.5,0.50025,0.0007499999999999,4.546217918395996
Vanilla LSTM,64,4,0.05,0.01,64,50,0.49140625,0.5,0.5,0.0,2.396821975708008
Vanilla LSTM,64,4,0.05,0.01,64,100,0.505078125,0.5,0.50325,0.0082196411113867,2.3948326110839844
Vanilla LSTM,64,4,0.05,0.01,64,150,0.492578125,0.5,0.5,0.0,2.613381147384644
Vanilla LSTM,64,4,0.05,0.01,128,50,0.5109375,0.5,0.501,0.0020766559657295,1.7995965480804443
Vanilla LSTM,64,4,0.05,0.01,128,100,0.5,0.5,0.5028750000000001,0.0059174001892723,1.5290164947509766
Vanilla LSTM,64,4,0.05,0.01,128,150,0.50078125,0.5,0.5002500000000001,0.0012247448713915,1.544532060623169
Vanilla LSTM,64,4,0.05,0.001,32,50,0.46875,0.5,0.5355000000000001,0.0536953210252066,5.7853004932403564
Vanilla LSTM,64,4,0.05,0.001,32,100,0.526171875,0.53125,0.5331250000000001,0.03133613130238,8.615482568740845
Vanilla LSTM,64,4,0.05,0.001,32,150,0.534375,0.54375,0.571125,0.0873381538904962,6.174788475036621
Vanilla LSTM,64,4,0.05,0.001,64,50,0.52109375,0.5296875,0.5525,0.0622570277157527,2.60321307182312
Vanilla LSTM,64,4,0.05,0.001,64,100,0.523046875,0.521875,0.57275,0.0962675308710055,4.126198768615723
Vanilla LSTM,64,4,0.05,0.001,64,150,0.573828125,0.5609375,0.6137499999999999,0.0938299658957627,5.184011220932007
Vanilla LSTM,64,4,0.05,0.001,128,50,0.55078125,0.5609375,0.56925,0.0696850055607373,3.275160312652588
Vanilla LSTM,64,4,0.05,0.001,128,100,0.54765625,0.55625,0.5945,0.0975820167858812,2.8660738468170166
Vanilla LSTM,64,4,0.05,0.001,128,150,0.56015625,0.5671875,0.5867500000000001,0.0899986111003942,4.900700330734253
Vanilla LSTM,64,4,0.05,0.0001,32,50,0.5265625,0.5375,0.540125,0.0308598140791547,9.843252182006836
Vanilla LSTM,64,4,0.05,0.0001,32,100,0.5625,0.58125,0.544625,0.0371106874767903,20.01325750350952
Vanilla LSTM,64,4,0.05,0.0001,32,150,0.530859375,0.5296875,0.534125,0.0438963623208119,11.034815549850464
Vanilla LSTM,64,4,0.05,0.0001,64,50,0.530859375,0.534375,0.517625,0.021797720637718,6.458641767501831
Vanilla LSTM,64,4,0.05,0.0001,64,100,0.523828125,0.53125,0.5119999999999999,0.010446291207888,5.169216394424439
Vanilla LSTM,64,4,0.05,0.0001,64,150,0.5234375,0.528125,0.520875,0.0526220307950957,3.244006395339966
Vanilla LSTM,64,4,0.05,0.0001,128,50,0.51328125,0.525,0.505125,0.0081096007916542,2.681049108505249
Vanilla LSTM,64,4,0.05,0.0001,128,100,0.50078125,0.5,0.501625,0.0043319308627908,1.4910812377929688
Vanilla LSTM,64,4,0.05,0.0001,128,150,0.504296875,0.5,0.5035000000000001,0.0056402570863392,1.4907989501953125
Vanilla LSTM,64,4,0.05,0.0005,32,50,0.6828125,0.6703125,0.5862499999999999,0.093153099787393,20.51244282722473
Vanilla LSTM,64,4,0.05,0.0005,32,100,0.49921875,0.50625,0.590875,0.0914314121349987,7.393387317657471
Vanilla LSTM,64,4,0.05,0.0005,32,150,0.654296875,0.653125,0.60975,0.0841089323437172,24.12768816947937
Vanilla LSTM,64,4,0.05,0.0005,64,50,0.5625,0.5515625,0.5743750000000001,0.0932071785057352,5.82624626159668
Vanilla LSTM,64,4,0.05,0.0005,64,100,0.541015625,0.521875,0.568,0.0707928315580045,4.112666368484497
Vanilla LSTM,64,4,0.05,0.0005,64,150,0.556640625,0.55,0.584125,0.0863967049429548,4.964081764221191
Vanilla LSTM,64,4,0.05,0.0005,128,50,0.586328125,0.5890625,0.5673750000000001,0.0610211285129995,3.655613422393799
Vanilla LSTM,64,4,0.05,0.0005,128,100,0.547265625,0.5703125,0.5535,0.0487525640351356,6.417577505111694
Vanilla LSTM,64,4,0.05,0.0005,128,150,0.555078125,0.5328125,0.5494999999999999,0.0197024744638839,3.0066466331481934
Vanilla LSTM,64,4,0.1,0.01,32,50,0.501953125,0.5,0.5,0.0,4.535948753356934
Vanilla LSTM,64,4,0.1,0.01,32,100,0.49765625,0.5,0.5,0.0,4.544367074966431
Vanilla LSTM,64,4,0.1,0.01,32,150,0.4921875,0.5,0.5,0.0,4.546374797821045
Vanilla LSTM,64,4,0.1,0.01,64,50,0.516796875,0.5265625,0.5026249999999999,0.0052276309165816,4.546580076217651
Vanilla LSTM,64,4,0.1,0.01,64,100,0.494140625,0.5,0.4988749999999999,0.003809937663532,2.39822006225586
Vanilla LSTM,64,4,0.1,0.01,64,150,0.49296875,0.5,0.5,0.0,2.3968615531921387
Vanilla LSTM,64,4,0.1,0.01,128,50,0.49765625,0.5,0.505625,0.016875,1.5382969379425049
Vanilla LSTM,64,4,0.1,0.01,128,100,0.52265625,0.5171875,0.50125,0.0037499999999999,2.2185704708099365
Vanilla LSTM,64,4,0.1,0.01,128,150,0.496484375,0.5,0.52125,0.06375,1.5406110286712646
Vanilla LSTM,64,4,0.1,0.001,32,50,0.5453125,0.5578125,0.568125,0.1108451199873048,11.5012526512146
Vanilla LSTM,64,4,0.1,0.001,32,100,0.8390625,0.8375,0.56925,0.0916365101910805,38.02637910842896
Vanilla LSTM,64,4,0.1,0.001,32,150,0.488671875,0.5,0.513625,0.0174324589487542,6.986105442047119
